date,KOSPI200,KOSPI,KOSPI200ex
2012-12-13,265.79 ,2002.77 ,1885.47 
2012-12-14,264.56 ,1995.04 ,1886.89 
2012-12-15,264.56 ,1995.04 ,1886.89 
2012-12-16,264.56 ,1995.04 ,1886.89 
2012-12-17,262.76 ,1983.07 ,1879.16 
2012-12-18,264.23 ,1993.09 ,1881.63 
2012-12-19,264.23 ,1993.09 ,1881.63 
2012-12-20,264.78 ,1999.50 ,1893.28 
2012-12-21,261.89 ,1980.42 ,1883.71 
2012-12-22,261.89 ,1980.42 ,1883.71 
2012-12-23,261.89 ,1980.42 ,1883.71 
2012-12-24,262.11 ,1981.82 ,1892.84 
2012-12-25,262.11 ,1981.82 ,1892.84 
2012-12-26,261.97 ,1982.25 ,1895.74 
2012-12-27,262.68 ,1987.35 ,1897.69 
2012-12-28,263.92 ,1997.05 ,1913.15 
2012-12-29,263.92 ,1997.05 ,1913.15 
2012-12-30,263.92 ,1997.05 ,1913.15 
2012-12-31,263.92 ,1997.05 ,1913.15 
2013-01-01,263.92 ,1997.05 ,1913.15 
2013-01-02,269.16 ,2031.10 ,1916.57 
2013-01-03,267.52 ,2019.41 ,1903.25 
2013-01-04,266.14 ,2011.94 ,1913.57 
2013-01-05,266.14 ,2011.94 ,1913.57 
2013-01-06,266.14 ,2011.94 ,1913.57 
2013-01-07,265.97 ,2011.25 ,1922.39 
2013-01-08,263.95 ,1997.94 ,1924.13 
2013-01-09,262.90 ,1991.81 ,1926.63 
2013-01-10,264.95 ,2006.80 ,1933.22 
2013-01-11,263.32 ,1996.67 ,1937.15 
2013-01-12,263.32 ,1996.67 ,1937.15 
2013-01-13,263.32 ,1996.67 ,1937.15 
2013-01-14,264.80 ,2007.04 ,1945.21 
2013-01-15,261.43 ,1983.74 ,1935.37 
2013-01-16,260.49 ,1977.45 ,1934.06 
2013-01-17,260.10 ,1974.27 ,1923.95 
2013-01-18,261.71 ,1987.85 ,1942.87 
2013-01-19,261.71 ,1987.85 ,1942.87 
2013-01-20,261.71 ,1987.85 ,1942.87 
2013-01-21,261.30 ,1986.86 ,1952.37 
2013-01-22,262.91 ,1996.52 ,1958.97 
2013-01-23,261.10 ,1980.41 ,1942.83 
2013-01-24,258.74 ,1964.48 ,1937.89 
2013-01-25,256.06 ,1946.69 ,1933.15 
2013-01-26,256.06 ,1946.69 ,1933.15 
2013-01-27,256.06 ,1946.69 ,1933.15 
2013-01-28,254.66 ,1939.71 ,1939.68 
2013-01-29,257.22 ,1955.96 ,1945.50 
2013-01-30,258.47 ,1964.43 ,1952.26 
2013-01-31,258.07 ,1961.94 ,1951.93 
2013-02-01,257.64 ,1957.79 ,1947.23 
2013-02-02,257.64 ,1957.79 ,1947.23 
2013-02-03,257.64 ,1957.79 ,1947.23 
2013-02-04,256.89 ,1953.21 ,1944.81 
2013-02-05,254.82 ,1938.18 ,1926.33 
2013-02-06,254.31 ,1936.19 ,1931.56 
2013-02-07,254.00 ,1931.77 ,1920.19 
2013-02-08,257.09 ,1950.90 ,1928.24 
2013-02-09,257.09 ,1950.90 ,1928.24 
2013-02-10,257.09 ,1950.90 ,1928.24 
2013-02-11,257.09 ,1950.90 ,1928.24 
2013-02-12,256.65 ,1945.79 ,1920.47 
2013-02-13,260.92 ,1976.07 ,1926.19 
2013-02-14,261.44 ,1979.61 ,1927.55 
2013-02-15,261.61 ,1981.18 ,1931.54 
2013-02-16,261.61 ,1981.18 ,1931.54 
2013-02-17,261.61 ,1981.18 ,1931.54 
2013-02-18,261.63 ,1981.91 ,1933.41 
2013-02-19,262.16 ,1985.83 ,1934.27 
2013-02-20,268.07 ,2024.64 ,1943.34 
2013-02-21,266.85 ,2015.22 ,1932.76 
2013-02-22,267.15 ,2018.89 ,1936.61 
2013-02-23,267.15 ,2018.89 ,1936.61 
2013-02-24,267.15 ,2018.89 ,1936.61 
2013-02-25,266.01 ,2009.52 ,1925.37 
2013-02-26,264.68 ,2000.01 ,1926.99 
2013-02-27,265.04 ,2004.04 ,1934.33 
2013-02-28,268.01 ,2026.49 ,1953.64 
2013-03-01,268.01 ,2026.49 ,1953.64 
2013-03-02,268.01 ,2026.49 ,1953.64 
2013-03-03,268.01 ,2026.49 ,1953.64 
2013-03-04,266.14 ,2013.15 ,1954.19 
2013-03-05,266.54 ,2016.61 ,1962.81 
2013-03-06,267.25 ,2020.74 ,1963.67 
2013-03-07,264.78 ,2004.40 ,1956.29 
2013-03-08,264.57 ,2006.01 ,1967.95 
2013-03-09,264.57 ,2006.01 ,1967.95 
2013-03-10,264.57 ,2006.01 ,1967.95 
2013-03-11,264.15 ,2003.35 ,1967.36 
2013-03-12,262.43 ,1993.34 ,1971.81 
2013-03-13,263.33 ,1999.73 ,1985.42 
2013-03-14,263.37 ,2002.13 ,1994.83 
2013-03-15,260.84 ,1986.50 ,2005.82 
2013-03-16,260.84 ,1986.50 ,2005.82 
2013-03-17,260.84 ,1986.50 ,2005.82 
2013-03-18,258.30 ,1968.18 ,1991.14 
2013-03-19,259.79 ,1978.56 ,2002.66 
2013-03-20,257.04 ,1959.41 ,1995.67 
2013-03-21,255.82 ,1950.82 ,1993.02 
2013-03-22,255.33 ,1948.71 ,2005.56 
2013-03-23,255.33 ,1948.71 ,2005.56 
2013-03-24,255.33 ,1948.71 ,2005.56 
2013-03-25,259.58 ,1977.67 ,2016.25 
2013-03-26,260.54 ,1983.70 ,2019.21 
2013-03-27,261.86 ,1993.44 ,2020.67 
2013-03-28,261.86 ,1993.52 ,2021.46 
2013-03-29,263.39 ,2004.89 ,2029.17 
2013-03-30,263.39 ,2004.89 ,2029.17 
2013-03-31,263.39 ,2004.89 ,2029.17 
2013-04-01,262.27 ,1995.99 ,2018.23 
2013-04-02,260.79 ,1986.15 ,2017.72 
2013-04-03,260.36 ,1983.22 ,2025.88 
2013-04-04,257.05 ,1959.45 ,2014.82 
2013-04-05,252.77 ,1927.23 ,1990.94 
2013-04-06,252.77 ,1927.23 ,1990.94 
2013-04-07,252.77 ,1927.23 ,1990.94 
2013-04-08,252.39 ,1918.69 ,1952.43 
2013-04-09,252.53 ,1920.74 ,1958.20 
2013-04-10,254.34 ,1935.58 ,1978.33 
2013-04-11,256.18 ,1949.80 ,1990.70 
2013-04-12,252.00 ,1924.23 ,2007.78 
2013-04-13,252.00 ,1924.23 ,2007.78 
2013-04-14,252.00 ,1924.23 ,2007.78 
2013-04-15,251.51 ,1920.45 ,2011.86 
2013-04-16,251.78 ,1922.21 ,2011.63 
2013-04-17,251.51 ,1923.84 ,2025.37 
2013-04-18,247.85 ,1900.06 ,2022.42 
2013-04-19,248.77 ,1906.75 ,2019.73 
2013-04-20,248.77 ,1906.75 ,2019.73 
2013-04-21,248.77 ,1906.75 ,2019.73 
2013-04-22,251.46 ,1926.31 ,2039.62 
2013-04-23,250.01 ,1918.63 ,2050.08 
2013-04-24,252.00 ,1935.31 ,2068.34 
2013-04-25,254.49 ,1951.60 ,2064.66 
2013-04-26,253.04 ,1944.56 ,2076.56 
2013-04-27,253.04 ,1944.56 ,2076.56 
2013-04-28,253.04 ,1944.56 ,2076.56 
2013-04-29,252.25 ,1940.70 ,2081.14 
2013-04-30,255.72 ,1963.95 ,2087.89 
2013-05-01,255.72 ,1963.95 ,2087.89 
2013-05-02,254.92 ,1957.21 ,2076.54 
2013-05-03,256.02 ,1965.71 ,2088.97 
2013-05-04,256.02 ,1965.71 ,2088.97 
2013-05-05,256.02 ,1965.71 ,2088.97 
2013-05-06,255.20 ,1961.48 ,2093.90 
2013-05-07,253.84 ,1954.35 ,2102.55 
2013-05-08,254.02 ,1956.45 ,2113.08 
2013-05-09,257.53 ,1979.45 ,2119.75 
2013-05-10,252.72 ,1944.75 ,2109.11 
2013-05-11,252.72 ,1944.75 ,2109.11 
2013-05-12,252.72 ,1944.75 ,2109.11 
2013-05-13,253.29 ,1948.70 ,2109.80 
2013-05-14,256.29 ,1968.83 ,2106.04 
2013-05-15,256.60 ,1971.26 ,2112.27 
2013-05-16,258.99 ,1986.81 ,2114.67 
2013-05-17,258.99 ,1986.81 ,2114.67 
2013-05-18,258.99 ,1986.81 ,2114.67 
2013-05-19,258.99 ,1986.81 ,2114.67 
2013-05-20,258.60 ,1982.43 ,2112.50 
2013-05-21,258.18 ,1981.09 ,2124.24 
2013-05-22,260.19 ,1993.83 ,2128.11 
2013-05-23,256.66 ,1969.19 ,2115.28 
2013-05-24,257.32 ,1973.45 ,2119.79 
2013-05-25,257.32 ,1973.45 ,2119.79 
2013-05-26,257.32 ,1973.45 ,2119.79 
2013-05-27,258.19 ,1979.97 ,2126.35 
2013-05-28,258.59 ,1986.22 ,2153.32 
2013-05-29,260.92 ,2001.20 ,2163.14 
2013-05-30,261.21 ,2000.10 ,2150.54 
2013-05-31,261.47 ,2001.05 ,2139.07 
2013-06-01,261.47 ,2001.05 ,2139.07 
2013-06-02,261.47 ,2001.05 ,2139.07 
2013-06-03,260.29 ,1989.57 ,2118.26 
2013-06-04,260.54 ,1989.51 ,2100.23 
2013-06-05,256.51 ,1959.19 ,2068.58 
2013-06-06,256.51 ,1959.19 ,2068.58 
2013-06-07,251.20 ,1923.85 ,2051.30 
2013-06-08,251.20 ,1923.85 ,2051.30 
2013-06-09,251.20 ,1923.85 ,2051.30 
2013-06-10,252.20 ,1932.70 ,2070.69 
2013-06-11,250.19 ,1920.68 ,2081.45 
2013-06-12,248.50 ,1909.91 ,2082.77 
2013-06-13,244.49 ,1882.73 ,2071.45 
2013-06-14,245.36 ,1889.24 ,2071.21 
2013-06-15,245.36 ,1889.24 ,2071.21 
2013-06-16,245.36 ,1889.24 ,2071.21 
2013-06-17,244.77 ,1883.10 ,2046.59 
2013-06-18,247.13 ,1900.62 ,2068.36 
2013-06-19,245.44 ,1888.31 ,2058.73 
2013-06-20,240.26 ,1850.49 ,2032.64 
2013-06-21,236.57 ,1822.83 ,2012.31 
2013-06-22,236.57 ,1822.83 ,2012.31 
2013-06-23,236.57 ,1822.83 ,2012.31 
2013-06-24,233.47 ,1799.01 ,1988.06 
2013-06-25,231.75 ,1780.63 ,1924.09 
2013-06-26,231.52 ,1783.45 ,1949.86 
2013-06-27,238.65 ,1834.70 ,1991.81 
2013-06-28,242.27 ,1863.32 ,2018.15 
2013-06-29,242.27 ,1863.32 ,2018.15 
2013-06-30,242.27 ,1863.32 ,2018.15 
2013-07-01,241.05 ,1855.73 ,2025.45 
2013-07-02,240.80 ,1855.02 ,2026.86 
2013-07-03,236.63 ,1824.66 ,2005.90 
2013-07-04,238.56 ,1839.14 ,2014.62 
2013-07-05,237.28 ,1833.31 ,2021.17 
2013-07-06,237.28 ,1833.31 ,2021.17 
2013-07-07,237.28 ,1833.31 ,2021.17 
2013-07-08,235.12 ,1816.85 ,2004.28 
2013-07-09,236.94 ,1830.35 ,2015.53 
2013-07-10,236.23 ,1824.16 ,2008.00 
2013-07-11,243.88 ,1877.60 ,2028.94 
2013-07-12,242.72 ,1869.98 ,2037.33 
2013-07-13,242.72 ,1869.98 ,2037.33 
2013-07-14,242.72 ,1869.98 ,2037.33 
2013-07-15,243.43 ,1875.16 ,2039.45 
2013-07-16,242.02 ,1866.36 ,2048.29 
2013-07-17,244.82 ,1887.49 ,2062.66 
2013-07-18,242.92 ,1875.48 ,2066.62 
2013-07-19,242.03 ,1871.41 ,2077.33 
2013-07-20,242.03 ,1871.41 ,2077.33 
2013-07-21,242.03 ,1871.41 ,2077.33 
2013-07-22,243.18 ,1880.35 ,2078.65 
2013-07-23,246.63 ,1904.15 ,2092.80 
2013-07-24,247.84 ,1912.08 ,2090.02 
2013-07-25,247.71 ,1909.61 ,2078.83 
2013-07-26,247.80 ,1910.81 ,2083.89 
2013-07-27,247.80 ,1910.81 ,2083.89 
2013-07-28,247.80 ,1910.81 ,2083.89 
2013-07-29,246.53 ,1899.89 ,2055.81 
2013-07-30,248.78 ,1917.05 ,2074.11 
2013-07-31,247.99 ,1914.03 ,2091.13 
2013-08-01,248.89 ,1920.74 ,2097.28 
2013-08-02,249.33 ,1923.38 ,2095.79 
2013-08-03,249.33 ,1923.38 ,2095.79 
2013-08-04,249.33 ,1923.38 ,2095.79 
2013-08-05,248.25 ,1916.22 ,2093.56 
2013-08-06,246.80 ,1906.62 ,2091.63 
2013-08-07,242.75 ,1878.33 ,2081.19 
2013-08-08,243.39 ,1883.97 ,2086.50 
2013-08-09,243.13 ,1880.71 ,2087.44 
2013-08-10,243.13 ,1880.71 ,2087.44 
2013-08-11,243.13 ,1880.71 ,2087.44 
2013-08-12,243.78 ,1884.83 ,2078.18 
2013-08-13,248.20 ,1913.03 ,2077.00 
2013-08-14,249.82 ,1923.91 ,2078.65 
2013-08-15,249.82 ,1923.91 ,2078.65 
2013-08-16,249.23 ,1920.11 ,2079.29 
2013-08-17,249.23 ,1920.11 ,2079.29 
2013-08-18,249.23 ,1920.11 ,2079.29 
2013-08-19,248.89 ,1917.64 ,2073.43 
2013-08-20,245.13 ,1887.85 ,2038.67 
2013-08-21,242.49 ,1867.46 ,2021.43 
2013-08-22,240.37 ,1849.12 ,1993.94 
2013-08-23,243.37 ,1870.16 ,2012.57 
2013-08-24,243.37 ,1870.16 ,2012.57 
2013-08-25,243.37 ,1870.16 ,2012.57 
2013-08-26,245.71 ,1887.86 ,2019.02 
2013-08-27,245.71 ,1885.84 ,2000.37 
2013-08-28,245.67 ,1884.52 ,1989.40 
2013-08-29,248.86 ,1907.54 ,2003.95 
2013-08-30,251.74 ,1926.36 ,2005.36 
2013-08-31,251.74 ,1926.36 ,2005.36 
2013-09-01,251.74 ,1926.36 ,2005.36 
2013-09-02,251.13 ,1924.81 ,2019.33 
2013-09-03,252.05 ,1933.74 ,2033.83 
2013-09-04,252.15 ,1933.03 ,2028.90 
2013-09-05,254.62 ,1951.65 ,2044.02 
2013-09-06,255.25 ,1955.31 ,2036.70 
2013-09-07,255.25 ,1955.31 ,2036.70 
2013-09-08,255.25 ,1955.31 ,2036.70 
2013-09-09,258.12 ,1974.67 ,2037.05 
2013-09-10,261.20 ,1994.06 ,2031.30 
2013-09-11,262.38 ,2003.85 ,2045.00 
2013-09-12,262.32 ,2004.06 ,2050.80 
2013-09-13,260.83 ,1994.32 ,2053.41 
2013-09-14,260.83 ,1994.32 ,2053.41 
2013-09-15,260.83 ,1994.32 ,2053.41 
2013-09-16,263.86 ,2013.37 ,2047.12 
2013-09-17,262.56 ,2005.58 ,2050.22 
2013-09-18,262.56 ,2005.58 ,2050.22 
2013-09-19,262.56 ,2005.58 ,2050.22 
2013-09-20,262.56 ,2005.58 ,2050.22 
2013-09-21,262.56 ,2005.58 ,2050.22 
2013-09-22,262.56 ,2005.58 ,2050.22 
2013-09-23,263.02 ,2009.41 ,2047.17 
2013-09-24,262.83 ,2007.10 ,2048.38 
2013-09-25,261.45 ,1998.06 ,2047.54 
2013-09-26,262.68 ,2007.32 ,2058.87 
2013-09-27,262.94 ,2011.80 ,2075.44 
2013-09-28,262.94 ,2011.80 ,2075.44 
2013-09-29,262.94 ,2011.80 ,2075.44 
2013-09-30,260.91 ,1996.96 ,2056.71 
2013-10-01,261.48 ,1998.87 ,2049.62 
2013-10-02,261.87 ,1999.47 ,2049.25 
2013-10-03,261.87 ,1999.47 ,2049.25 
2013-10-04,261.78 ,1996.98 ,2044.82 
2013-10-05,261.78 ,1996.98 ,2044.82 
2013-10-06,261.78 ,1996.98 ,2044.82 
2013-10-07,261.85 ,1994.42 ,2028.55 
2013-10-08,263.14 ,2002.76 ,2024.14 
2013-10-09,263.14 ,2002.76 ,2024.14 
2013-10-10,262.90 ,2001.40 ,2022.94 
2013-10-11,266.35 ,2024.90 ,2029.29 
2013-10-12,266.35 ,2024.90 ,2029.29 
2013-10-13,266.35 ,2024.90 ,2029.29 
2013-10-14,265.81 ,2020.27 ,2023.55 
2013-10-15,269.02 ,2040.96 ,2026.56 
2013-10-16,268.25 ,2034.61 ,2018.42 
2013-10-17,269.59 ,2040.61 ,2005.50 
2013-10-18,271.24 ,2052.40 ,2019.37 
2013-10-19,271.24 ,2052.40 ,2019.37 
2013-10-20,271.24 ,2052.40 ,2019.37 
2013-10-21,271.22 ,2053.01 ,2028.74 
2013-10-22,271.11 ,2056.12 ,2041.94 
2013-10-23,268.03 ,2035.75 ,2029.69 
2013-10-24,269.36 ,2046.69 ,2048.22 
2013-10-25,267.51 ,2034.39 ,2059.08 
2013-10-26,267.51 ,2034.39 ,2059.08 
2013-10-27,267.51 ,2034.39 ,2059.08 
2013-10-28,269.74 ,2048.14 ,2061.05 
2013-10-29,270.28 ,2051.76 ,2055.05 
2013-10-30,271.44 ,2059.58 ,2056.99 
2013-10-31,266.91 ,2030.09 ,2045.46 
2013-11-01,268.63 ,2039.42 ,2052.10 
2013-11-02,268.63 ,2039.42 ,2052.10 
2013-11-03,268.63 ,2039.42 ,2052.10 
2013-11-04,266.59 ,2025.17 ,2044.13 
2013-11-05,264.96 ,2013.93 ,2039.37 
2013-11-06,264.62 ,2013.67 ,2036.52 
2013-11-07,263.34 ,2004.04 ,2027.23 
2013-11-08,260.53 ,1984.87 ,2016.68 
2013-11-09,260.53 ,1984.87 ,2016.68 
2013-11-10,260.53 ,1984.87 ,2016.68 
2013-11-11,260.15 ,1977.30 ,1986.92 
2013-11-12,262.81 ,1995.48 ,2005.32 
2013-11-13,258.04 ,1963.56 ,1995.83 
2013-11-14,258.44 ,1967.56 ,2013.28 
2013-11-15,264.20 ,2005.64 ,2017.56 
2013-11-16,264.20 ,2005.64 ,2017.56 
2013-11-17,264.20 ,2005.64 ,2017.56 
2013-11-18,265.03 ,2010.81 ,2015.42 
2013-11-19,267.81 ,2031.64 ,2023.55 
2013-11-20,265.62 ,2017.24 ,2021.84 
2013-11-21,262.20 ,1993.78 ,2016.28 
2013-11-22,263.86 ,2006.23 ,2027.36 
2013-11-23,263.86 ,2006.23 ,2027.36 
2013-11-24,263.86 ,2006.23 ,2027.36 
2013-11-25,265.21 ,2015.98 ,2035.18 
2013-11-26,266.26 ,2022.64 ,2033.41 
2013-11-27,267.15 ,2028.81 ,2039.01 
2013-11-28,269.70 ,2045.77 ,2046.37 
2013-11-29,269.57 ,2044.87 ,2043.50 
2013-11-30,269.57 ,2044.87 ,2043.50 
2013-12-01,269.57 ,2044.87 ,2043.50 
2013-12-02,267.58 ,2030.78 ,2038.19 
2013-12-03,264.84 ,2009.36 ,2024.36 
2013-12-04,261.48 ,1986.80 ,2015.74 
2013-12-05,261.10 ,1984.77 ,2020.69 
2013-12-06,260.71 ,1980.41 ,2013.80 
2013-12-07,260.71 ,1980.41 ,2013.80 
2013-12-08,260.71 ,1980.41 ,2013.80 
2013-12-09,263.70 ,2000.38 ,2012.76 
2013-12-10,262.68 ,1993.45 ,2010.06 
2013-12-11,260.55 ,1977.97 ,1999.43 
2013-12-12,259.05 ,1967.93 ,2000.86 
2013-12-13,258.04 ,1962.91 ,2003.98 
2013-12-14,258.04 ,1962.91 ,2003.98 
2013-12-15,258.04 ,1962.91 ,2003.98 
2013-12-16,257.90 ,1961.15 ,1992.22 
2013-12-17,258.72 ,1965.74 ,1987.83 
2013-12-18,259.98 ,1974.63 ,1987.46 
2013-12-19,260.20 ,1975.65 ,1995.52 
2013-12-20,261.27 ,1983.35 ,1997.85 
2013-12-21,261.27 ,1983.35 ,1997.85 
2013-12-22,261.27 ,1983.35 ,1997.85 
2013-12-23,263.24 ,1996.89 ,2001.69 
2013-12-24,263.58 ,2001.59 ,2006.99 
2013-12-25,263.58 ,2001.59 ,2006.99 
2013-12-26,263.15 ,1999.30 ,2004.77 
2013-12-27,263.32 ,2002.28 ,2014.46 
2013-12-28,263.32 ,2002.28 ,2014.46 
2013-12-29,263.32 ,2002.28 ,2014.46 
2013-12-30,264.24 ,2011.34 ,2026.74 
2013-12-31,264.24 ,2011.34 ,2026.74 
2014-01-01,264.24 ,2011.34 ,2026.74 
2014-01-02,257.64 ,1967.19 ,2023.19 
2014-01-03,254.48 ,1946.14 ,2017.71 
2014-01-04,254.48 ,1946.14 ,2017.71 
2014-01-05,254.48 ,1946.14 ,2017.71 
2014-01-06,255.41 ,1953.28 ,2020.81 
2014-01-07,255.98 ,1959.44 ,2035.45 
2014-01-08,255.76 ,1958.96 ,2046.99 
2014-01-09,253.63 ,1946.11 ,2055.19 
2014-01-10,252.48 ,1938.54 ,2051.69 
2014-01-11,252.48 ,1938.54 ,2051.69 
2014-01-12,252.48 ,1938.54 ,2051.69 
2014-01-13,254.08 ,1948.92 ,2054.82 
2014-01-14,253.97 ,1946.07 ,2047.57 
2014-01-15,254.73 ,1953.28 ,2052.53 
2014-01-16,255.36 ,1957.32 ,2053.57 
2014-01-17,253.46 ,1944.48 ,2050.53 
2014-01-18,253.46 ,1944.48 ,2050.53 
2014-01-19,253.46 ,1944.48 ,2050.53 
2014-01-20,254.81 ,1953.78 ,2055.63 
2014-01-21,256.34 ,1963.89 ,2052.74 
2014-01-22,257.08 ,1970.42 ,2063.92 
2014-01-23,253.74 ,1947.59 ,2051.49 
2014-01-24,252.89 ,1940.56 ,2046.28 
2014-01-25,252.89 ,1940.56 ,2046.28 
2014-01-26,252.89 ,1940.56 ,2046.28 
2014-01-27,248.95 ,1910.34 ,2017.22 
2014-01-28,249.91 ,1916.93 ,2016.30 
2014-01-29,252.89 ,1941.15 ,2040.19 
2014-01-30,252.89 ,1941.15 ,2040.19 
2014-01-31,252.89 ,1941.15 ,2040.19 
2014-02-01,252.89 ,1941.15 ,2040.19 
2014-02-02,252.89 ,1941.15 ,2040.19 
2014-02-03,250.01 ,1919.96 ,2031.09 
2014-02-04,245.30 ,1886.85 ,2016.77 
2014-02-05,246.04 ,1891.32 ,2017.06 
2014-02-06,248.56 ,1907.89 ,2024.83 
2014-02-07,250.51 ,1922.50 ,2041.01 
2014-02-08,250.51 ,1922.50 ,2041.01 
2014-02-09,250.51 ,1922.50 ,2041.01 
2014-02-10,250.47 ,1923.30 ,2040.33 
2014-02-11,251.87 ,1932.06 ,2041.40 
2014-02-12,252.31 ,1935.84 ,2048.69 
2014-02-13,250.97 ,1926.96 ,2051.56 
2014-02-14,252.74 ,1940.28 ,2052.94 
2014-02-15,252.74 ,1940.28 ,2052.94 
2014-02-16,252.74 ,1940.28 ,2052.94 
2014-02-17,253.64 ,1946.36 ,2056.85 
2014-02-18,253.66 ,1946.91 ,2064.74 
2014-02-19,252.92 ,1942.93 ,2071.38 
2014-02-20,250.95 ,1930.57 ,2068.15 
2014-02-21,255.22 ,1957.83 ,2069.60 
2014-02-22,255.22 ,1957.83 ,2069.60 
2014-02-23,255.22 ,1957.83 ,2069.60 
2014-02-24,254.01 ,1949.05 ,2066.60 
2014-02-25,256.24 ,1964.86 ,2080.58 
2014-02-26,257.31 ,1970.77 ,2078.29 
2014-02-27,258.28 ,1978.43 ,2084.15 
2014-02-28,258.41 ,1979.99 ,2095.27 
2014-03-01,258.41 ,1979.99 ,2095.27 
2014-03-02,258.41 ,1979.99 ,2095.27 
2014-03-03,256.29 ,1964.69 ,2083.62 
2014-03-04,254.78 ,1954.11 ,2080.13 
2014-03-05,257.30 ,1971.24 ,2090.47 
2014-03-06,257.63 ,1975.62 ,2106.89 
2014-03-07,257.35 ,1974.68 ,2105.72 
2014-03-08,257.35 ,1974.68 ,2105.72 
2014-03-09,257.35 ,1974.68 ,2105.72 
2014-03-10,254.48 ,1954.42 ,2102.90 
2014-03-11,255.49 ,1963.87 ,2122.76 
2014-03-12,251.11 ,1932.54 ,2102.11 
2014-03-13,251.09 ,1934.38 ,2119.98 
2014-03-14,249.02 ,1919.90 ,2112.91 
2014-03-15,249.02 ,1919.90 ,2112.91 
2014-03-16,249.02 ,1919.90 ,2112.91 
2014-03-17,250.15 ,1927.53 ,2104.83 
2014-03-18,251.87 ,1940.21 ,2117.56 
2014-03-19,251.32 ,1937.68 ,2128.53 
2014-03-20,248.68 ,1919.52 ,2123.43 
2014-03-21,250.68 ,1934.94 ,2141.99 
2014-03-22,250.68 ,1934.94 ,2141.99 
2014-03-23,250.68 ,1934.94 ,2141.99 
2014-03-24,252.31 ,1945.55 ,2138.64 
2014-03-25,251.56 ,1941.25 ,2126.60 
2014-03-26,255.08 ,1964.31 ,2134.44 
2014-03-27,257.26 ,1977.97 ,2134.74 
2014-03-28,257.44 ,1981.00 ,2145.61 
2014-03-29,257.44 ,1981.00 ,2145.61 
2014-03-30,257.44 ,1981.00 ,2145.61 
2014-03-31,258.11 ,1985.61 ,2143.67 
2014-04-01,258.95 ,1991.98 ,2152.88 
2014-04-02,259.70 ,1997.25 ,2160.98 
2014-04-03,259.34 ,1993.70 ,2152.52 
2014-04-04,259.47 ,1988.09 ,2090.80 
2014-04-05,259.47 ,1988.09 ,2090.80 
2014-04-06,259.47 ,1988.09 ,2090.80 
2014-04-07,259.89 ,1989.70 ,2072.86 
2014-04-08,260.47 ,1993.03 ,2077.85 
2014-04-09,261.21 ,1998.95 ,2079.44 
2014-04-10,262.41 ,2008.61 ,2092.52 
2014-04-11,260.53 ,1997.44 ,2099.46 
2014-04-12,260.53 ,1997.44 ,2099.46 
2014-04-13,260.53 ,1997.44 ,2099.46 
2014-04-14,260.51 ,1997.02 ,2104.33 
2014-04-15,259.74 ,1992.27 ,2107.59 
2014-04-16,259.83 ,1992.21 ,2105.39 
2014-04-17,259.66 ,1992.05 ,2105.27 
2014-04-18,261.52 ,2004.28 ,2110.28 
2014-04-19,261.52 ,2004.28 ,2110.28 
2014-04-20,261.52 ,2004.28 ,2110.28 
2014-04-21,260.90 ,1999.22 ,2106.32 
2014-04-22,261.55 ,2004.22 ,2113.08 
2014-04-23,261.20 ,2000.37 ,2105.69 
2014-04-24,261.08 ,1998.34 ,2095.69 
2014-04-25,257.42 ,1971.66 ,2081.35 
2014-04-26,257.42 ,1971.66 ,2081.35 
2014-04-27,257.42 ,1971.66 ,2081.35 
2014-04-28,256.80 ,1969.26 ,2088.94 
2014-04-29,255.80 ,1964.77 ,2095.59 
2014-04-30,255.33 ,1961.79 ,2099.90 
2014-05-01,255.33 ,1961.79 ,2099.90 
2014-05-02,255.07 ,1959.44 ,2100.42 
2014-05-03,255.07 ,1959.44 ,2100.42 
2014-05-04,255.07 ,1959.44 ,2100.42 
2014-05-05,255.07 ,1959.44 ,2100.42 
2014-05-06,255.07 ,1959.44 ,2100.42 
2014-05-07,252.35 ,1939.88 ,2090.36 
2014-05-08,253.84 ,1950.60 ,2097.34 
2014-05-09,254.31 ,1956.55 ,2107.57 
2014-05-10,254.31 ,1956.55 ,2107.57 
2014-05-11,254.31 ,1956.55 ,2107.57 
2014-05-12,255.80 ,1964.94 ,2110.42 
2014-05-13,258.40 ,1982.93 ,2120.16 
2014-05-14,262.43 ,2010.83 ,2128.08 
2014-05-15,262.40 ,2010.20 ,2126.51 
2014-05-16,262.97 ,2013.44 ,2115.86 
2014-05-17,262.97 ,2013.44 ,2115.86 
2014-05-18,262.97 ,2013.44 ,2115.86 
2014-05-19,263.42 ,2015.14 ,2106.61 
2014-05-20,263.04 ,2011.26 ,2098.56 
2014-05-21,262.40 ,2008.33 ,2104.05 
2014-05-22,263.33 ,2015.59 ,2105.88 
2014-05-23,263.42 ,2017.17 ,2116.24 
2014-05-24,263.42 ,2017.17 ,2116.24 
2014-05-25,263.42 ,2017.17 ,2116.24 
2014-05-26,262.33 ,2010.35 ,2116.20 
2014-05-27,260.36 ,1997.63 ,2115.52 
2014-05-28,263.01 ,2017.06 ,2131.13 
2014-05-29,262.57 ,2012.26 ,2126.31 
2014-05-30,259.94 ,1994.96 ,2119.87 
2014-05-31,259.94 ,1994.96 ,2119.87 
2014-06-01,259.94 ,1994.96 ,2119.87 
2014-06-02,261.40 ,2002.00 ,2108.54 
